ID,C1,C2,A_0,A_1,A_2,TV1_0,TV1_1,TV1_2,M_0,M_1,M_2,Y_0,Y_1,Y_2
325,0,1,0,0,1,1,1,1,0.606877361,1.071125328,0.279370343,0,0,0
326,0,1,1,1,1,1,1,1,-0.146513739,0.062788528,0.012157443,1,1,1
327,1,1,1,1,1,1,0,0,-0.148219839,-0.006499372,0.156685243,0,1,1
328,1,1,1,1,1,1,1,1,-0.031218839,0.146504528,0.130613843,1,1,1
329,0,1,1,1,1,1,1,1,-0.224366188,0.553068479,0.711715683,1,1,1
330,0,1,0,1,1,0,0,0,-0.07758215,0.250832489,0.10621278,0,1,0
331,0,1,1,1,1,0,0,0,-0.243626833,-0.088692421,-0.111626998,0,1,1
332,0,1,0,0,0,0,0,0,0.395627961,0.125400328,0.141066443,1,1,1
333,1,1,0,0,0,1,1,1,0.746354361,0.084347928,0.004022043,1,1,1
334,0,1,1,1,1,0,0,0,-0.012265839,0.215256828,0.057103243,1,1,1
335,1,1,1,1,1,0,1,0,0.05759643,0.258788181,0.510492973,1,1,1
336,1,1,1,1,1,1,0,0,0.729032755,0.432643542,0.37730135,1,1,1
337,0,1,1,1,1,0,0,0,-0.326477839,-0.094936172,-0.182859557,0,0,1
338,0,1,1,1,1,1,1,1,-0.040279739,0.120657328,0.081598443,0,0,0
339,1,1,0,0,0,0,1,0,0.483414361,0.290198728,0.417424746,1,0,1
340,1,1,1,1,1,1,1,0,-0.018926139,0.021355828,-0.027267857,0,0,1
341,0,1,1,1,1,1,1,1,0.000245961,0.103635428,0.019520543,1,1,1
342,1,1,0,0,0,1,1,1,-0.014458686,0.21554259,0.506724514,1,1,1
343,1,1,1,1,1,1,1,1,-0.178376823,0.039526826,0.090970292,1,1,1
344,1,1,0,0,0,1,1,1,0.799570084,0.459884406,0.164832797,1,1,1
345,0,1,1,1,1,1,1,1,-0.27291429,0.348743139,0.228723734,1,1,1
346,1,1,1,1,1,0,1,0,-0.052395539,0.977777028,0.635181843,0,0,0
347,1,1,1,1,1,1,0,1,0.133508761,0.319218628,0.271364443,1,1,1
348,1,1,1,1,1,0,0,0,0.199735771,0.055845228,0.882754043,1,1,1
349,1,1,0,1,1,1,1,1,-0.154416139,-0.131571072,-0.089917757,1,1,1
350,1,1,0,0,0,0,1,0,0.236199561,-0.013043972,-0.198666057,0,1,1
351,0,1,0,0,0,1,0,0,0.807536961,0.869527128,0.068655943,0,0,0
352,0,1,0,0,0,1,1,1,0.027823861,0.524134248,0.127547243,1,1,1
353,0,1,0,0,0,1,1,1,0.361501341,0.205234928,-0.024792557,1,1,1
354,1,1,1,1,1,1,0,0,0.679913161,0.279640028,0.493487283,1,1,1
355,0,1,1,1,1,0,0,1,0.227240251,0.393058088,0.535328143,1,1,1
356,0,1,0,0,0,0,0,0,-0.125122639,0.056573828,0.111169243,1,1,0
357,1,1,1,1,1,1,1,1,-0.184762339,-0.002964572,-0.042269357,0,1,1
358,1,1,1,1,1,1,1,1,-0.546013161,-0.356306293,-0.395672679,1,1,1
359,1,1,1,1,1,1,1,1,-0.454544239,-0.262279872,0.138591543,1,0,0
360,1,1,1,1,1,1,1,1,-0.234157639,-0.031757372,-0.002775957,1,1,1
361,0,1,1,1,1,1,1,1,1.290006561,1.166268828,1.121122743,1,1,1
362,1,1,1,0,0,1,1,1,0.024963961,0.958160928,-0.224034257,0,1,1
363,0,1,0,0,0,1,1,1,0.26688456,0.387429428,0.361888043,1,1,1
364,0,1,0,0,1,1,1,1,-0.335342039,0.106647528,-0.328464257,0,1,1
365,0,1,1,1,1,1,1,1,-0.183826839,0.010363028,0.056516943,0,0,1
366,1,1,1,1,1,1,1,1,-0.263945939,0.060550228,0.015880643,1,1,1
367,1,1,1,1,1,0,0,1,0.905721761,1.414537528,1.060820643,1,1,1
368,1,1,1,1,0,1,0,0,0.805109361,1.167946028,0.828390943,0,1,1
369,1,1,1,1,1,0,1,0,0.570922361,0.622747128,0.664811543,0,0,0
370,1,1,0,0,0,0,0,0,1.20134914,0.692549845,1.227398321,1,1,1
371,0,1,1,1,0,0,0,0,0.092128061,0.239568728,0.193222443,1,1,0
372,0,1,1,1,0,1,0,0,-0.219578839,-0.018794272,0.118170943,1,0,0
373,0,1,1,1,1,1,1,1,-0.546013161,-0.356306293,-0.278066457,1,1,1
374,0,1,1,1,1,1,1,0,-0.034210639,0.096124028,0.189246543,0,1,1
375,0,1,0,0,0,1,1,1,-0.178527139,-0.145907772,-0.187584757,1,1,1
376,0,0,1,1,1,1,1,1,0.714026761,0.460659288,0.304589543,1,1,1
377,1,1,1,1,1,1,1,1,0.923501661,0.852287228,0.792680543,1,1,1
378,0,0,0,0,0,0,1,1,0.669572961,0.692390228,0.694811343,1,1,1
379,1,1,1,1,1,1,1,1,-0.140220039,-0.135714372,-0.200187057,1,1,1
380,0,1,1,1,1,1,1,1,0.048180961,0.112467728,0.137334643,0,1,1
381,0,1,1,1,1,0,0,1,0.330205931,0.244075628,0.333850433,1,1,1
382,0,1,0,1,1,1,1,1,0.194349971,0.197727728,0.058324643,1,1,1
383,1,1,1,1,1,1,0,1,-0.070884539,0.654973028,0.556817643,1,1,1
384,1,1,0,0,1,1,1,0,0.495776461,0.426541858,0.469957003,0,0,1
385,0,1,1,1,1,1,1,1,0.220581961,0.413173108,0.494412553,1,0,1
386,0,1,1,1,1,1,1,1,0.820694387,0.94375897,-0.078299803,1,1,1
387,1,1,1,1,1,1,1,1,0.046780461,0.318419728,0.327821613,1,1,1
388,1,1,1,1,1,1,1,1,0.158396061,0.433792308,0.356448063,1,1,0
389,1,1,1,1,0,1,1,1,0.847628261,-0.170186372,-0.236440057,1,1,1
390,1,1,1,1,1,1,1,0,-0.546013161,-0.356306293,-0.395672679,1,0,1
391,1,1,0,0,0,0,0,0,1.186918259,0.940872824,1.218808695,1,1,1
392,1,0,0,0,0,0,0,0,0.281757751,0.416086758,0.325035133,1,1,1
393,1,0,0,0,0,0,0,1,0.816780461,0.612918928,0.159551743,0,1,1
394,1,0,0,0,1,0,0,0,0.343629031,0.970356128,0.388573563,1,1,1
395,1,0,1,0,0,0,0,0,0.621835661,1.002321128,0.763209443,1,1,1
396,1,0,0,1,1,1,1,1,0.352572871,0.449907335,0.470068923,1,1,1
397,1,1,1,1,1,1,1,1,-0.095862139,0.438760168,0.282959043,1,1,1
398,0,0,1,1,1,1,1,1,-0.024013439,-0.026964672,-0.098436857,0,0,1
399,0,1,0,1,1,1,1,1,0.781671661,0.310909728,1.286547143,1,1,1
400,0,1,1,1,1,1,1,1,0.628901461,0.189550028,1.388921543,1,1,1
401,0,1,0,0,0,1,1,1,0.174171501,0.303762328,0.556897143,0,0,0
402,0,1,1,1,1,1,1,1,0.821556461,0.942688128,0.902120943,1,1,1
403,1,1,1,1,1,1,1,0,0.137472585,0.359663231,0.397028416,1,1,1
404,0,1,0,0,0,1,0,0,0.239218341,0.472630708,0.344531253,1,1,1
405,1,1,1,1,0,0,0,0,-0.072154639,0.317124628,0.377645813,0,1,1
406,0,0,1,1,0,0,0,0,-0.10026446,0.478327345,0.406693457,1,0,0
407,0,0,0,0,0,1,0,0,1.542547761,0.624613544,0.513552308,0,1,1
408,0,1,0,0,0,0,1,1,1.027842164,0.838548308,0.617582801,0,0,0
409,0,1,0,0,0,0,0,0,0.792385261,0.534708808,0.513630633,0,1,1
410,1,0,0,0,0,0,1,1,0.773522061,0.807208028,0.429068653,0,0,0
411,0,1,0,1,1,1,1,0,1.449320561,0.920102828,1.224813343,1,0,0
412,0,1,0,0,0,1,1,1,0.327868821,0.578620528,0.490644813,0,0,0
413,1,1,1,1,1,1,1,1,0.143475361,0.295919528,0.478349163,1,0,1
414,1,1,1,1,1,1,0,1,0.035914561,0.291854728,0.334249123,1,1,1
415,1,0,0,0,0,0,0,0,0.508044061,0.426335088,0.526610943,0,1,1
416,0,1,0,0,0,1,1,1,0.617201161,0.979298928,0.737372843,1,0,0
417,1,1,1,0,0,1,1,0,0.036470561,0.091723228,0.492619683,0,0,0
418,0,0,1,1,1,0,0,0,0.813780261,0.333832428,0.168780943,1,0,1
419,0,1,1,0,0,0,0,0,0.159280161,1.043528728,1.250025543,1,0,1
420,0,1,1,1,1,0,0,0,0.475364461,1.022765128,0.783579743,1,0,1
421,1,1,1,1,1,1,0,0,-0.191321039,0.147375728,0.247792843,1,1,1
422,1,1,1,1,1,1,1,1,-0.021615339,0.105766328,0.129259643,0,1,1
423,0,1,1,1,1,1,1,1,0.122611761,0.344139428,0.191610543,1,1,1
424,0,1,1,1,1,0,0,0,0.242870731,0.303715728,0.337713833,1,1,1
425,0,1,1,1,1,1,1,1,0.431629361,0.678003428,0.964264143,1,1,1
426,1,1,1,0,0,0,1,0,1.542547761,0.430659088,0.533033443,0,0,0
427,0,1,0,1,1,0,0,0,1.212551161,0.809137828,1.073764843,1,1,1
428,0,1,0,0,1,1,1,1,0.169442371,0.266795328,0.256750743,1,1,1
429,1,1,1,1,1,1,1,1,0.657995261,0.742714928,0.996656443,1,1,1
430,0,0,0,0,0,0,1,0,0.039352849,0.989587491,0.749877944,0,0,0
431,0,1,0,0,0,1,1,1,0.771617661,0.244271328,1.230482043,1,1,1
432,0,1,1,1,1,1,1,1,0.099950261,0.266150528,0.207283143,1,1,1
433,0,1,1,1,1,1,1,1,0.527882461,0.334987428,0.256325643,0,1,1
434,0,1,1,1,1,1,0,1,0.275924371,0.343708128,0.103170243,1,1,1
435,1,1,1,1,1,0,1,0,0.443218661,0.641804428,0.689624143,0,1,1
436,1,1,1,1,1,1,1,1,0.085854661,-0.012402572,-0.031532657,1,1,1
437,0,1,1,1,1,1,1,0,0.798558861,1.056191928,0.732149943,1,0,0
438,0,1,0,0,0,0,0,0,0.407655161,0.525924378,0.308728143,1,1,1
439,0,1,1,1,1,1,1,1,0.293424041,0.192709528,0.107289243,1,0,1
440,0,1,1,1,1,1,1,1,0.326931171,0.437776258,0.486914423,1,1,1
441,1,1,1,1,1,0,1,0,-0.280271939,-0.152623872,-0.219238457,0,1,0
442,0,1,1,1,1,1,1,1,0.152282361,0.491240428,0.415248699,1,1,1
443,0,1,0,0,0,1,1,1,-0.026122439,0.009897228,0.193102743,1,1,1
444,0,1,0,0,0,0,1,0,0.356430021,0.611517828,0.397780373,1,1,1
445,1,1,1,1,1,0,1,0,0.036561861,0.220359528,0.156473943,1,1,1
446,1,1,1,1,1,1,1,1,-0.148420939,0.049826928,-0.077396457,1,1,1
447,0,1,1,1,1,0,0,0,0.658357061,0.46152239,0.652178543,0,1,1
448,1,1,0,0,1,1,1,0,-0.365632739,-0.160075972,0.016897343,0,0,0
449,0,0,0,0,1,1,0,0,0.630160061,0.235881128,0.653465543,1,1,1
450,1,1,1,1,1,1,1,1,0.105834961,0.338270528,0.230726443,1,1,1
451,1,1,1,0,0,1,1,1,-0.029771939,0.127421828,1.648519043,1,1,1
452,0,1,1,1,1,1,1,0,-0.103324839,0.165881228,-0.037786457,0,1,1
453,0,1,0,0,0,1,0,0,-0.324234439,0.370656448,-0.157595857,1,1,1
454,1,1,0,0,0,1,1,0,0.211936301,0.726001928,0.346202683,1,1,1
455,1,1,1,1,1,0,0,0,-0.051377739,0.165148428,0.112828743,1,1,0
456,1,1,0,1,1,1,1,1,0.206022261,0.062125528,-0.184066157,1,1,1
457,0,1,0,0,1,1,1,1,0.025638261,0.081603928,0.203533443,1,1,1
458,1,1,1,1,1,1,1,1,0.027842561,0.259623428,0.276149943,1,1,1
459,1,1,1,1,1,0,1,1,-0.047179539,0.158292228,0.159613543,1,1,1
460,1,1,1,1,1,1,1,1,-0.151191639,-0.026580572,-0.098746257,1,1,1
461,0,1,1,1,1,1,1,1,1.413290561,1.164419728,1.137882543,1,1,1
462,0,1,1,1,1,1,1,1,0.071951761,0.195831128,0.127576443,0,1,1
463,1,1,0,0,0,1,1,1,-0.025462717,0.747902786,0.182759523,0,1,1
464,0,1,0,0,0,0,0,0,0.355962021,0.510624958,0.507011763,0,0,0
465,0,1,0,1,0,1,1,1,-0.202199739,0.137730128,-0.060799457,1,1,1
466,0,1,0,0,0,0,0,0,0.064252961,0.239870428,0.392916973,1,1,1
467,1,1,0,0,0,0,0,0,0.888928261,0.607915428,0.940046743,0,0,0
468,1,1,1,1,1,1,1,1,-0.168604739,-0.084786772,-0.124558557,1,1,1
469,0,1,0,0,0,0,0,0,0.111395061,0.301576928,0.184146343,1,0,0
470,0,1,0,0,1,1,0,1,0.067725661,0.368568258,0.234641643,0,0,1
471,0,1,1,1,1,1,0,1,1.355394561,1.250748428,0.690730643,0,0,0
472,0,1,1,1,1,1,1,1,-0.107507239,0.137010428,0.283996743,1,1,1
473,1,1,1,1,1,0,1,1,-0.156831739,0.100117928,0.077190343,1,1,1
474,1,1,1,1,1,1,1,1,-0.082554839,-0.146659572,0.042212543,1,1,1
475,1,1,1,0,1,1,1,1,0.211989101,0.100223028,0.660575043,0,0,1
476,1,1,1,1,1,0,0,0,-0.211832239,-0.054477572,-0.081462557,1,1,1
477,1,1,1,1,1,1,1,1,1.297741561,0.641446428,1.468688043,0,1,1
478,1,1,1,1,1,0,1,0,-0.329658939,-0.110763772,0.126770243,1,1,1
479,0,1,0,0,0,1,1,0,0.649279361,0.775065328,0.727083443,0,0,1
480,1,1,1,1,1,0,0,1,0.095922961,0.399726958,0.209830843,1,1,1
481,0,1,1,0,0,1,1,1,0.594645461,0.391596998,0.240921543,1,1,1
482,0,1,0,0,0,1,1,1,0.609459361,0.758157528,0.735770543,1,1,1
483,0,1,0,0,0,1,1,1,0.182796311,0.761852628,0.210496943,1,1,1
484,1,1,0,0,0,0,0,1,-0.205759039,0.212184528,0.162967343,1,1,1
485,1,1,1,1,1,1,0,1,0.276041231,0.501871428,0.257762643,0,0,0
486,0,1,1,1,1,1,1,0,0.427676861,0.649320128,1.412116743,1,1,0
487,1,1,1,1,1,0,0,1,0.063171561,0.510985908,0.084374243,1,1,1
488,0,1,1,1,0,1,1,1,0.798261861,0.245038728,0.911630843,1,0,0
489,0,1,1,1,1,0,0,0,0.554463261,0.725858828,0.678355943,1,0,0
490,1,1,1,1,1,0,0,0,0.451817961,0.080276028,0.059597643,1,1,1
491,1,1,1,1,1,1,1,1,0.199041241,0.000623128,0.426410673,1,1,1
492,0,1,1,1,1,1,1,1,0.872424161,0.641967428,0.850590543,1,1,1
493,1,1,1,1,1,1,1,1,-0.334410939,-0.204208572,-0.395672679,1,1,1
494,1,1,1,1,1,1,1,1,-0.006672239,0.136221728,0.276256443,1,1,1
495,0,1,1,1,1,0,0,0,0.599126261,1.202538628,0.496255343,1,1,1
496,0,1,1,1,0,1,1,1,-0.006847639,0.163846428,0.876139843,1,1,1
497,0,0,0,0,0,0,0,0,0.804016061,0.469121378,0.155717343,1,1,1
498,0,0,1,1,1,0,0,1,-0.374821539,0.029367928,0.126707743,1,1,1
499,0,0,0,0,0,0,0,0,-0.302357039,-0.125558372,-0.211111657,1,1,1
500,0,0,0,0,1,0,0,0,1.320334561,1.019964428,0.955221043,0,0,0
501,1,0,0,0,0,1,1,1,-0.129835439,0.932801628,-0.170252657,1,1,1
502,1,0,0,0,1,1,0,1,1.400053561,0.534770598,0.756367443,1,1,1
503,1,0,0,0,0,1,0,0,0.420117961,1.179500428,0.401437863,1,1,1
504,0,0,1,1,1,1,0,0,-0.177441339,-0.192876472,-0.031133357,1,1,1
505,0,0,1,1,0,1,1,1,-0.165724439,-0.130154872,-0.223603557,1,1,1
506,0,0,0,0,0,0,0,0,0.204216141,0.855056828,0.763582943,0,1,1
507,0,0,0,0,0,1,1,1,0.313911111,0.494801488,0.401891433,0,1,0
508,0,1,1,1,1,1,1,1,0.587408861,0.228612428,1.235177243,1,1,1
509,0,1,1,1,1,1,1,1,0.278512831,0.641464928,0.247429743,1,1,1
510,1,1,1,1,1,1,1,1,-0.321993708,-0.167836065,-0.146510676,1,1,1
511,1,1,1,1,1,1,0,1,0.014524461,0.089292928,0.358614573,1,1,1
512,1,1,1,1,1,0,1,0,-0.336434239,-0.138602772,0.306343343,0,1,1
513,0,1,1,1,1,1,1,1,0.837437761,0.755402928,0.773723843,1,1,1
514,0,1,1,1,1,1,1,1,0.059439761,1.204779228,0.069671143,1,1,1
515,1,1,1,1,1,1,1,1,0.512661461,1.095131128,0.761301343,1,1,0
516,0,0,1,1,1,0,1,1,0.387272561,0.436328338,0.195005843,1,1,1
517,0,0,0,0,0,0,0,0,0.796223661,0.691405228,1.182564143,1,1,1
518,1,0,1,1,1,0,1,1,0.178930221,0.659906928,0.281737743,1,1,1
519,0,0,0,0,0,0,0,1,0.212604951,0.714566428,0.775505543,1,1,1
520,0,1,1,1,1,0,0,0,0.029515161,0.183108228,1.257533043,0,0,0
521,1,1,1,1,1,1,1,1,0.193946441,0.370748318,0.212009443,1,1,1
522,1,1,1,1,1,1,1,1,-0.314317439,-0.166776172,-0.110978357,1,1,1
523,1,1,1,1,1,1,1,0,0.237865811,0.650868428,0.465560203,1,1,1
524,1,1,1,1,1,0,1,0,-0.095521939,-0.060014172,-0.002727657,1,1,1
525,0,1,1,1,1,1,1,0,1.216183561,1.004765728,0.876453143,1,1,1
526,0,1,0,0,0,0,0,0,0.169932101,1.180205628,1.186575443,1,1,1
527,1,1,1,1,1,1,1,1,1.283167561,0.463220652,0.282294343,1,1,1
528,0,0,0,0,0,0,0,0,0.236144351,0.166192628,0.450820193,1,1,1
529,0,0,1,1,1,0,0,0,-0.103076439,0.059706728,0.177181243,1,1,1
530,1,0,1,0,0,1,1,1,-0.318882839,-0.265252172,0.139597343,1,1,1
531,1,0,1,1,1,1,1,1,-0.048429139,0.301381628,-0.222014957,1,1,1
532,0,0,0,0,0,1,1,1,-0.098180339,0.387332448,0.040742843,1,1,1
533,1,1,1,1,1,1,1,1,-0.024360139,0.013496228,0.045192543,1,1,1
534,0,1,0,0,1,1,0,0,0.044122861,0.190013828,0.335661133,1,1,1
535,1,0,1,1,1,1,0,1,0.660002961,1.113872728,0.870290743,1,1,1
536,0,1,1,1,1,1,1,1,1.151477039,1.32627337,1.413035795,1,1,1
537,1,1,1,1,1,0,1,1,-0.302251139,0.191154128,-0.198675657,1,1,1
538,1,1,1,1,1,1,1,1,-0.448256939,-0.306211372,-0.308868257,0,0,0
539,1,1,0,0,1,1,1,1,1.405876561,1.645318428,0.235107443,1,1,1
540,0,1,0,0,0,1,1,1,0.121773761,0.253896328,0.194491943,1,1,0
541,0,1,1,1,1,0,1,1,1.031897761,1.122330828,0.972020443,1,1,1
542,0,1,0,0,0,0,1,1,-0.058629939,0.329683328,0.318398383,0,0,0
543,0,1,1,1,1,1,1,1,0.157262861,0.182708828,-0.008254257,1,1,1
544,0,1,0,0,1,1,1,1,0.495800161,0.755350428,0.702233043,1,1,1
545,0,1,1,1,1,0,0,1,-0.236872839,0.116605428,-0.139572757,1,1,1
546,0,1,1,1,1,0,1,1,0.268062392,0.864940028,0.073342443,1,1,1
547,0,1,1,1,1,1,1,1,0.029202261,0.971360428,0.091357943,1,1,1
548,1,1,1,1,1,1,1,1,-0.155947239,-0.032989872,-0.086241257,1,1,1
549,0,1,1,1,1,1,1,1,0.162740161,0.704764928,0.648633143,1,1,1
550,1,1,1,1,1,1,0,1,0.829253761,0.686731728,0.714207843,1,1,1
551,0,1,0,0,0,1,1,1,-0.168165839,0.032331028,0.124790443,1,1,1
552,0,1,1,1,1,0,0,0,-0.141712739,0.029597328,-0.040245857,1,0,0
553,1,1,1,1,1,1,1,1,-0.263271539,-0.111646672,-0.168416957,1,1,1
554,1,1,1,0,0,1,0,0,1.114795961,0.632493428,1.061124643,1,1,1
555,1,1,1,1,1,0,1,0,-0.014921239,0.087501728,0.121742643,1,1,1
556,1,1,1,1,0,1,1,1,0.599124761,0.449140263,0.509772153,1,1,0
557,0,1,1,1,1,0,1,0,-0.070665339,0.308134028,-0.249281257,1,1,1
558,0,1,1,1,1,1,0,0,0.069625961,0.198156328,0.451551973,1,1,1
559,1,1,0,1,1,1,0,0,0.226426231,0.250818128,0.243896843,1,1,1
560,1,1,1,1,1,0,1,1,-0.006025939,0.145542028,0.160229443,1,1,1
561,0,1,1,1,1,1,1,1,0.827092561,0.969007428,0.903711143,1,1,1
562,1,1,0,0,1,1,1,1,0.801612061,0.432136148,0.221571643,1,0,1
563,1,1,1,1,1,0,0,1,0.807131261,1.031717028,0.748522343,0,0,1
564,1,1,0,0,0,1,0,0,0.558269661,1.074793828,0.880033843,1,1,1
565,0,1,1,1,1,1,1,1,0.935491961,1.146100328,0.357762903,1,1,1
566,0,1,0,0,0,1,1,1,0.215052621,0.320524328,0.253810043,1,1,1
567,1,1,0,0,0,1,1,0,0.853902061,0.150010928,0.300303443,1,1,1
568,1,1,1,1,1,1,0,1,0.412220361,0.714640628,0.050161943,1,1,1
569,1,1,1,1,1,1,1,1,0.253094871,0.527662008,0.357781223,1,1,1
570,0,1,0,0,0,0,0,0,-0.135930339,-0.034750372,-0.051325057,1,1,1
571,1,1,1,1,1,1,1,1,-0.306249839,-0.092908772,-0.127160757,1,1,1
572,1,0,1,1,1,1,1,0,0.582624061,0.500646428,0.719901943,1,1,1
573,1,0,0,1,1,1,0,0,0.301397571,0.762185628,0.772103943,0,0,0
574,1,0,0,1,1,1,1,0,0.610354161,0.880718828,0.509888273,0,0,1
575,0,1,1,1,0,1,0,1,0.47017245,0.00715259,0.602529585,1,1,1
576,1,1,1,1,1,1,1,1,-0.423953175,-0.356306293,-0.395672679,1,1,1
577,1,1,1,1,1,1,1,1,0.027961791,-0.075169617,-0.126140848,1,1,1
578,0,1,1,0,1,1,1,1,-0.330384433,-0.356306293,-0.389039114,1,1,1
579,0,1,1,1,1,1,1,1,0.373938161,0.125950328,0.415280762,0,1,1
580,1,1,1,1,1,1,0,0,-0.151454939,0.071635028,-7.58E-05,1,1,1
581,0,1,0,0,0,0,0,1,0.953514361,0.492383078,0.356998453,1,1,1
582,0,1,1,1,1,1,1,1,0.565283661,0.498587108,0.734748243,1,1,1
583,0,1,1,1,0,1,1,1,0.040094661,-0.033371972,-0.119147957,1,1,1
584,1,1,1,1,1,1,0,1,0.039056461,-0.239357072,-0.381925157,1,1,1
585,0,1,1,1,1,1,0,1,0.302444181,0.303829028,0.152291943,0,0,0
586,1,1,0,0,0,1,0,0,-0.447685039,0.377175588,0.500944883,1,0,1
587,0,1,1,1,1,0,1,1,0.303197191,0.202772728,0.221639243,0,1,1
588,0,1,1,1,1,1,1,1,1.266555561,0.369454968,0.343807403,1,1,0
589,0,1,1,1,1,1,1,1,0.533869161,1.040094228,0.972833843,1,1,1
590,1,1,1,1,1,1,1,1,-0.100456339,-0.086176472,0.018694143,0,0,0
591,1,1,1,1,1,1,1,1,0.210437451,0.157169128,0.085466543,1,1,1
592,0,1,0,1,1,1,1,0,-0.063579439,0.108569128,0.036488643,1,0,0
593,1,1,0,1,1,0,1,1,-0.018728039,0.717718728,0.614870343,1,0,1
594,1,1,1,1,1,1,1,0,-0.277630439,-0.049803872,-0.085705057,1,1,1
595,1,1,1,1,1,1,1,1,-0.152439739,0.034014128,0.002363443,1,1,1
596,0,1,1,1,1,0,0,0,-0.192901539,0.058369828,0.039677243,1,1,1
597,1,1,1,1,1,0,1,0,0.689414961,0.310083528,0.128403243,1,1,1
598,1,1,1,1,1,1,1,1,0.243364001,0.853346628,1.020604943,0,1,1
599,0,1,1,1,1,1,1,1,0.160685661,0.520273918,0.180732443,0,1,1
600,1,1,0,0,0,1,1,0,0.361639091,0.502530288,-0.011998257,1,1,1
601,0,1,0,0,0,1,1,1,0.231558451,0.128233228,0.541192443,1,1,1
602,1,1,1,1,1,0,1,0,-0.351320639,-0.036326572,0.305516343,1,1,1
603,0,1,1,1,1,0,0,0,0.312939431,0.305093328,0.220554943,1,1,1
604,0,1,1,1,1,0,0,0,0.352793401,0.196628828,0.722145143,1,1,1
605,0,1,1,1,1,1,0,1,-0.115292239,0.062860528,0.049608343,1,1,1
606,1,1,0,0,1,1,0,1,1.311171561,0.401326218,0.634927243,0,0,0
607,0,1,1,1,1,1,1,1,-0.232512939,-0.047583372,-0.081001857,1,1,1
608,0,1,0,0,0,1,1,1,0.686072561,0.779922028,0.129638543,1,1,1
609,1,1,1,1,1,0,0,0,0.446749161,0.622478328,0.829467243,0,1,1
610,0,1,1,1,1,1,1,0,0.619370561,0.762859928,0.987264343,1,1,1
611,0,1,1,1,1,0,0,0,0.575782161,0.492109148,0.561552543,1,1,1
612,1,1,1,0,0,0,1,0,0.172600961,0.548783138,0.508903653,1,1,1
613,0,1,1,1,1,0,0,0,0.279971891,0.500475338,0.538466343,0,0,0
614,1,1,1,1,1,1,1,1,-0.129392539,-0.203486472,-0.278065557,1,1,1
615,1,1,1,1,1,0,0,1,-0.041693598,0.00870735,0.192804143,1,0,1
616,0,1,1,1,1,1,1,1,-0.061611414,0.064241057,0.308388807,1,0,1
617,0,1,0,0,0,0,0,0,-0.189227139,0.118554728,-0.016134857,0,0,0
618,0,1,0,0,0,1,1,1,0.053361261,0.133412828,0.115898043,1,0,1
619,1,1,0,1,1,1,1,1,-0.043182739,0.155503928,0.043650043,1,1,1
620,1,1,1,1,1,1,0,0,-0.089592639,0.079923128,0.398366303,1,0,0
621,0,1,1,1,1,1,1,1,0.280852931,0.432752468,0.397635613,1,1,1
622,0,1,1,0,0,1,1,1,0.775231461,0.722685428,0.983648843,0,0,0
623,1,1,0,0,0,1,1,1,0.521440861,0.677699128,0.388999403,0,0,0
624,0,1,0,0,0,1,0,1,-0.243617339,-0.005554172,-0.071301157,1,1,1
625,0,1,1,1,1,1,1,1,-0.169150539,0.132412528,-0.001586157,1,1,1
626,0,1,1,1,1,1,0,0,-0.127103339,-0.020240472,-0.068763257,1,1,1
627,0,1,1,1,1,1,0,1,0.218627291,0.388942648,0.150013743,1,1,1
628,0,0,0,1,1,1,0,0,0.098046261,0.279530428,0.244654343,1,1,1
629,1,0,0,0,1,1,0,0,0.575508161,0.568214828,0.229893043,0,0,0
630,0,1,1,1,1,0,0,0,0.142388597,0.462589839,0.336788952,1,1,1
631,0,0,1,1,1,0,0,0,0.083558461,0.221731528,0.196253343,1,0,0
632,0,0,0,0,0,0,0,0,0.214810051,0.373164738,0.821801143,0,1,1
633,0,0,1,1,1,0,0,0,0.595454161,0.818760928,0.717746643,0,1,1
634,0,0,0,0,0,0,0,0,0.149176361,0.604670928,1.248919543,0,0,0
635,1,0,0,1,0,1,0,1,1.236157861,0.430372438,1.076321443,1,1,1
636,0,0,0,0,0,0,0,0,0.203957201,0.437530198,0.310347843,1,1,1
637,0,0,0,0,0,1,1,1,0.061751961,0.009701328,-0.046704357,1,1,1
638,1,0,0,0,0,0,0,0,0.523873061,0.763377328,0.064002743,1,1,1
639,0,0,0,0,0,1,0,0,0.820591961,0.700342928,1.267455243,0,0,0
640,0,0,0,0,0,1,0,1,0.239233211,0.648212628,0.713223543,0,1,1
641,0,0,0,0,0,1,0,1,1.161177461,0.616986928,0.443061923,0,0,0
642,0,0,1,0,0,0,0,0,0.985596761,1.025894228,0.955769443,1,1,1
643,0,0,1,1,1,0,0,0,0.852264061,0.857259328,0.769228343,1,1,1
644,0,0,0,0,0,1,1,1,0.125237761,0.280397928,0.248244043,1,1,1
645,0,0,1,1,0,1,1,1,1.542547761,0.675273728,0.856371243,1,1,1
646,0,0,0,0,0,1,1,1,0.091998161,0.585614528,0.955768943,1,1,0
647,1,0,1,1,1,0,0,0,0.121188361,0.953059228,0.903260343,0,1,1
648,0,1,0,0,0,0,0,0,0.027216161,0.415847568,0.359762403,1,0,0
649,1,1,1,1,1,1,0,0,-0.091909739,1.446056128,0.331584323,1,1,1
650,1,1,1,1,1,1,1,1,-0.267860239,-0.111331472,-0.142389957,1,1,1
